geo_level,geo_code,area,sex,maritalstatus,total,geo_version
district,477,Urban,Female,separated,1216,2011
district,478,Rural,Female,separated,602,2011
district,478,Urban,Female,separated,542,2011
district,479,Rural,Female,separated,2259,2011
district,479,Urban,Female,separated,1156,2011
district,480,Rural,Female,separated,1018,2011
district,480,Urban,Female,separated,493,2011
district,481,Rural,Female,separated,1276,2011
district,481,Urban,Female,separated,1188,2011
district,482,Rural,Female,separated,1805,2011
district,482,Urban,Female,separated,863,2011
district,483,Rural,Female,separated,2415,2011
district,483,Urban,Female,separated,853,2011
district,484,Rural,Female,separated,1873,2011
district,484,Urban,Female,separated,480,2011
district,485,Rural,Female,separated,746,2011
district,485,Urban,Female,separated,266,2011
district,486,Rural,Female,separated,2231,2011
district,486,Urban,Female,separated,2458,2011
district,487,Rural,Female,separated,974,2011
district,487,Urban,Female,separated,92,2011
district,488,Rural,Female,separated,1924,2011
district,488,Urban,Female,separated,703,2011
district,489,Rural,Female,separated,403,2011
district,489,Urban,Female,separated,71,2011
district,490,Rural,Female,separated,2079,2011
district,490,Urban,Female,separated,723,2011
district,491,Rural,Female,separated,1820,2011
district,491,Urban,Female,separated,718,2011
district,492,Rural,Female,separated,3149,2011
district,492,Urban,Female,separated,4958,2011
district,493,Rural,Female,separated,2026,2011
district,493,Urban,Female,separated,168,2011
district,494,Rural,Female,separated,17,2011
district,494,Urban,Female,separated,47,2011
district,495,Rural,Female,separated,69,2011
district,495,Urban,Female,separated,135,2011
district,496,Rural,Female,separated,437,2011
district,496,Urban,Female,separated,151,2011
district,497,Rural,Female,separated,2515,2011
district,497,Urban,Female,separated,551,2011
district,498,Rural,Female,separated,2947,2011
district,498,Urban,Female,separated,1198,2011
district,499,Rural,Female,separated,6719,2011
district,499,Urban,Female,separated,2461,2011
district,500,Rural,Female,separated,6521,2011
district,500,Urban,Female,separated,1486,2011
district,501,Rural,Female,separated,3432,2011
district,501,Urban,Female,separated,2269,2011
district,502,Rural,Female,separated,2896,2011
district,502,Urban,Female,separated,426,2011
district,503,Rural,Female,separated,5796,2011
district,503,Urban,Female,separated,2510,2011
district,504,Rural,Female,separated,3454,2011
district,504,Urban,Female,separated,1557,2011
district,505,Rural,Female,separated,4842,2011
district,505,Urban,Female,separated,8220,2011
district,506,Rural,Female,separated,2526,2011
district,506,Urban,Female,separated,518,2011
district,507,Rural,Female,separated,2620,2011
district,507,Urban,Female,separated,694,2011
district,508,Rural,Female,separated,2491,2011
district,508,Urban,Female,separated,301,2011
district,509,Rural,Female,separated,4632,2011
district,509,Urban,Female,separated,2219,2011
district,510,Rural,Female,separated,7996,2011
district,510,Urban,Female,separated,1755,2011
district,511,Rural,Female,separated,4957,2011
district,511,Urban,Female,separated,1693,2011
district,512,Rural,Female,separated,2665,2011
district,512,Urban,Female,separated,427,2011
district,513,Rural,Female,separated,3746,2011
district,513,Urban,Female,separated,1412,2011
district,514,Rural,Female,separated,4598,2011
district,514,Urban,Female,separated,873,2011
district,515,Rural,Female,separated,5579,2011
district,515,Urban,Female,separated,2928,2011
district,516,Rural,Female,separated,8748,2011
district,516,Urban,Female,separated,6256,2011
district,517,Rural,Female,separated,5421,2011
district,517,Urban,Female,separated,11740,2011
district,518,Rural,Female,separated,0,2011
district,518,Urban,Female,separated,15449,2011
district,519,Rural,Female,separated,0,2011
district,519,Urban,Female,separated,5199,2011
district,520,Rural,Female,separated,2670,2011
district,520,Urban,Female,separated,1167,2011
district,521,Rural,Female,separated,14443,2011
district,521,Urban,Female,separated,12443,2011
district,522,Rural,Female,separated,14932,2011
district,522,Urban,Female,separated,3210,2011
district,523,Rural,Female,separated,6891,2011
district,523,Urban,Female,separated,1383,2011
district,524,Rural,Female,separated,5063,2011
district,524,Urban,Female,separated,1436,2011
district,525,Rural,Female,separated,5028,2011
district,525,Urban,Female,separated,968,2011
district,526,Rural,Female,separated,13150,2011
district,526,Urban,Female,separated,5057,2011
district,527,Rural,Female,separated,9422,2011
district,527,Urban,Female,separated,1975,2011
district,528,Rural,Female,separated,1630,2011
district,528,Urban,Female,separated,330,2011
district,529,Rural,Female,separated,1160,2011
district,529,Urban,Female,separated,160,2011
district,530,Rural,Female,separated,7034,2011
district,530,Urban,Female,separated,3467,2011
district,531,Rural,Female,separated,8792,2011
district,531,Urban,Female,separated,2424,2011
district,532,Rural,Female,separated,8168,2011
district,532,Urban,Female,separated,1862,2011
district,533,Rural,Female,separated,11844,2011
district,533,Urban,Female,separated,1458,2011
district,534,Rural,Female,separated,9889,2011
district,534,Urban,Female,separated,1964,2011
district,535,Rural,Female,separated,8591,2011
district,535,Urban,Female,separated,1615,2011
district,536,Rural,Female,separated,0,2011
district,536,Urban,Female,separated,5502,2011
district,537,Rural,Female,separated,5007,2011
district,537,Urban,Female,separated,4863,2011
district,538,Rural,Female,separated,12881,2011
district,538,Urban,Female,separated,1291,2011
district,539,Rural,Female,separated,10001,2011
district,539,Urban,Female,separated,1688,2011
district,540,Rural,Female,separated,6925,2011
district,540,Urban,Female,separated,2148,2011
district,541,Rural,Female,separated,10021,2011
district,541,Urban,Female,separated,2467,2011
district,542,Rural,Female,separated,9294,2011
district,542,Urban,Female,separated,1799,2011
district,543,Rural,Female,separated,8106,2011
district,543,Urban,Female,separated,1924,2011
district,544,Rural,Female,separated,8673,2011
district,544,Urban,Female,separated,5606,2011
district,545,Rural,Female,separated,16347,2011
district,545,Urban,Female,separated,5424,2011
district,546,Rural,Female,separated,17068,2011
district,546,Urban,Female,separated,4003,2011
district,547,Rural,Female,separated,13131,2011
district,547,Urban,Female,separated,6463,2011
district,548,Rural,Female,separated,16856,2011
district,548,Urban,Female,separated,6513,2011
district,549,Rural,Female,separated,10531,2011
district,549,Urban,Female,separated,2182,2011
district,550,Rural,Female,separated,10538,2011
district,550,Urban,Female,separated,2719,2011
district,551,Rural,Female,separated,5137,2011
district,551,Urban,Female,separated,2063,2011
district,552,Rural,Female,separated,7230,2011
district,552,Urban,Female,separated,2153,2011
district,553,Rural,Female,separated,11811,2011
district,553,Urban,Female,separated,3042,2011
district,554,Rural,Female,separated,14461,2011
district,554,Urban,Female,separated,3787,2011
district,555,Rural,Female,separated,15659,2011
district,555,Urban,Female,separated,3456,2011
district,556,Rural,Female,separated,6442,2011
district,556,Urban,Female,separated,1788,2011
district,557,Rural,Female,separated,6772,2011
district,557,Urban,Female,separated,1127,2011
district,558,Rural,Female,separated,2730,2011
district,558,Urban,Female,separated,517,2011
district,559,Rural,Female,separated,4341,2011
district,559,Urban,Female,separated,716,2011
district,560,Rural,Female,separated,3809,2011
district,560,Urban,Female,separated,524,2011
district,561,Rural,Female,separated,2908,2011
district,561,Urban,Female,separated,1134,2011
district,562,Rural,Female,separated,4556,2011
district,562,Urban,Female,separated,2672,2011
district,563,Rural,Female,separated,3093,2011
district,563,Urban,Female,separated,1085,2011
district,564,Rural,Female,separated,4648,2011
district,564,Urban,Female,separated,861,2011
district,565,Rural,Female,separated,4500,2011
district,565,Urban,Female,separated,1784,2011
district,566,Rural,Female,separated,4509,2011
district,566,Urban,Female,separated,613,2011
district,567,Rural,Female,separated,3871,2011
district,567,Urban,Female,separated,1257,2011
district,568,Rural,Female,separated,3355,2011
district,568,Urban,Female,separated,1690,2011
district,569,Rural,Female,separated,1503,2011
district,569,Urban,Female,separated,675,2011
district,570,Rural,Female,separated,3239,2011
district,570,Urban,Female,separated,599,2011
district,571,Rural,Female,separated,10287,2011
district,571,Urban,Female,separated,1800,2011
district,572,Rural,Female,separated,2693,2011
district,572,Urban,Female,separated,16559,2011
district,573,Rural,Female,separated,5290,2011
district,573,Urban,Female,separated,894,2011
district,574,Rural,Female,separated,4382,2011
district,574,Urban,Female,separated,904,2011
district,575,Rural,Female,separated,3978,2011
district,575,Urban,Female,separated,2926,2011
district,576,Rural,Female,separated,2494,2011
district,576,Urban,Female,separated,280,2011
district,577,Rural,Female,separated,6272,2011
district,577,Urban,Female,separated,2885,2011
district,578,Rural,Female,separated,3196,2011
district,578,Urban,Female,separated,423,2011
district,579,Rural,Female,separated,4859,2011
district,579,Urban,Female,separated,1207,2011
district,580,Rural,Female,separated,2905,2011
district,580,Urban,Female,separated,502,2011
district,581,Rural,Female,separated,4994,2011
district,581,Urban,Female,separated,1140,2011
district,582,Rural,Female,separated,4574,2011
district,582,Urban,Female,separated,681,2011
district,583,Rural,Female,separated,3266,2011
district,583,Urban,Female,separated,913,2011
district,584,Rural,Female,separated,3776,2011
district,584,Urban,Female,separated,887,2011
district,585,Rural,Female,separated,406,2011
district,585,Urban,Female,separated,640,2011
district,586,Rural,Female,separated,359,2011
district,586,Urban,Female,separated,583,2011
district,587,Rural,Female,separated,40,2011
district,587,Urban,Female,separated,180,2011
district,588,Rural,Female,separated,5279,2011
district,588,Urban,Female,separated,2997,2011
district,589,Rural,Female,separated,5541,2011
district,589,Urban,Female,separated,7175,2011
district,590,Rural,Female,separated,6046,2011
district,590,Urban,Female,separated,249,2011
district,591,Rural,Female,separated,5440,2011
district,591,Urban,Female,separated,8239,2011
district,592,Rural,Female,separated,14886,2011
district,592,Urban,Female,separated,8845,2011
district,593,Rural,Female,separated,12920,2011
district,593,Urban,Female,separated,3415,2011
district,594,Rural,Female,separated,5267,2011
district,594,Urban,Female,separated,8179,2011
district,595,Rural,Female,separated,3615,2011
district,595,Urban,Female,separated,6830,2011
district,596,Rural,Female,separated,5134,2011
district,596,Urban,Female,separated,187,2011
district,597,Rural,Female,separated,4844,2011
district,597,Urban,Female,separated,1604,2011
district,598,Rural,Female,separated,4093,2011
district,598,Urban,Female,separated,4967,2011
district,599,Rural,Female,separated,5589,2011
district,599,Urban,Female,separated,603,2011
district,600,Rural,Female,separated,10906,2011
district,600,Urban,Female,separated,6970,2011
district,601,Rural,Female,separated,14263,2011
district,601,Urban,Female,separated,11439,2011
district,602,Rural,Female,separated,4256,2011
district,602,Urban,Female,separated,7487,2011
district,603,Rural,Female,separated,0,2011
district,603,Urban,Female,separated,15868,2011
district,604,Rural,Female,separated,4341,2011
district,604,Urban,Female,separated,8274,2011
district,605,Rural,Female,separated,9281,2011
district,605,Urban,Female,separated,6469,2011
district,606,Rural,Female,separated,6294,2011
district,606,Urban,Female,separated,1721,2011
district,607,Rural,Female,separated,7949,2011
district,607,Urban,Female,separated,1657,2011
district,608,Rural,Female,separated,8542,2011
district,608,Urban,Female,separated,8946,2011
district,609,Rural,Female,separated,6168,2011
district,609,Urban,Female,separated,4316,2011
district,610,Rural,Female,separated,7980,2011
district,610,Urban,Female,separated,7844,2011
district,611,Rural,Female,separated,1959,2011
district,611,Urban,Female,separated,2864,2011
district,612,Rural,Female,separated,6755,2011
