geo_level,geo_code,area,sex,education,total,geo_version
district,240,Urban,Male,Literate Without Level,1197,2011
district,241,Rural,Male,Literate Without Level,1203,2011
district,241,Urban,Male,Literate Without Level,66,2011
district,242,Rural,Male,Literate Without Level,1680,2011
district,242,Urban,Male,Literate Without Level,27,2011
district,243,Rural,Male,Literate Without Level,2176,2011
district,243,Urban,Male,Literate Without Level,248,2011
district,244,Rural,Male,Literate Without Level,3126,2011
district,244,Urban,Male,Literate Without Level,1632,2011
district,245,Rural,Male,Literate Without Level,876,2011
district,245,Urban,Male,Literate Without Level,281,2011
district,246,Rural,Male,Literate Without Level,551,2011
district,246,Urban,Male,Literate Without Level,69,2011
district,247,Rural,Male,Literate Without Level,291,2011
district,247,Urban,Male,Literate Without Level,79,2011
district,248,Rural,Male,Literate Without Level,789,2011
district,248,Urban,Male,Literate Without Level,1020,2011
district,249,Rural,Male,Literate Without Level,793,2011
district,249,Urban,Male,Literate Without Level,147,2011
district,250,Rural,Male,Literate Without Level,554,2011
district,250,Urban,Male,Literate Without Level,279,2011
district,251,Rural,Male,Literate Without Level,856,2011
district,251,Urban,Male,Literate Without Level,94,2011
district,252,Rural,Male,Literate Without Level,336,2011
district,252,Urban,Male,Literate Without Level,44,2011
district,253,Rural,Male,Literate Without Level,1103,2011
district,253,Urban,Male,Literate Without Level,164,2011
district,254,Rural,Male,Literate Without Level,590,2011
district,254,Urban,Male,Literate Without Level,295,2011
district,255,Rural,Male,Literate Without Level,537,2011
district,255,Urban,Male,Literate Without Level,77,2011
district,256,Rural,Male,Literate Without Level,737,2011
district,256,Urban,Male,Literate Without Level,24,2011
district,257,Rural,Male,Literate Without Level,55,2011
district,257,Urban,Male,Literate Without Level,36,2011
district,258,Rural,Male,Literate Without Level,370,2011
district,258,Urban,Male,Literate Without Level,66,2011
district,259,Rural,Male,Literate Without Level,951,2011
district,259,Urban,Male,Literate Without Level,343,2011
district,260,Rural,Male,Literate Without Level,122,2011
district,260,Urban,Male,Literate Without Level,0,2011
district,261,Rural,Male,Literate Without Level,6912,2011
district,261,Urban,Male,Literate Without Level,1610,2011
district,262,Rural,Male,Literate Without Level,3869,2011
district,262,Urban,Male,Literate Without Level,783,2011
district,263,Rural,Male,Literate Without Level,1824,2011
district,263,Urban,Male,Literate Without Level,503,2011
district,264,Rural,Male,Literate Without Level,1594,2011
district,264,Urban,Male,Literate Without Level,572,2011
district,265,Rural,Male,Literate Without Level,2525,2011
district,265,Urban,Male,Literate Without Level,3420,2011
district,266,Rural,Male,Literate Without Level,2474,2011
district,266,Urban,Male,Literate Without Level,486,2011
district,267,Rural,Male,Literate Without Level,2492,2011
district,267,Urban,Male,Literate Without Level,555,2011
district,268,Rural,Male,Literate Without Level,649,2011
district,268,Urban,Male,Literate Without Level,89,2011
district,269,Rural,Male,Literate Without Level,1082,2011
district,269,Urban,Male,Literate Without Level,359,2011
district,270,Rural,Male,Literate Without Level,3246,2011
district,270,Urban,Male,Literate Without Level,2834,2011
district,271,Rural,Male,Literate Without Level,1246,2011
district,271,Urban,Male,Literate Without Level,215,2011
district,272,Rural,Male,Literate Without Level,7345,2011
district,272,Urban,Male,Literate Without Level,54,2011
district,273,Rural,Male,Literate Without Level,2705,2011
district,273,Urban,Male,Literate Without Level,367,2011
district,274,Rural,Male,Literate Without Level,8830,2011
district,274,Urban,Male,Literate Without Level,532,2011
district,275,Rural,Male,Literate Without Level,1799,2011
district,275,Urban,Male,Literate Without Level,1421,2011
state,20,Rural,Male,Middle,1409430,2011
district,276,Rural,Male,Literate Without Level,4526,2011
district,276,Urban,Male,Literate Without Level,1817,2011
district,277,Rural,Male,Literate Without Level,2756,2011
district,277,Urban,Male,Literate Without Level,4937,2011
district,278,Rural,Male,Literate Without Level,2477,2011
district,278,Urban,Male,Literate Without Level,2214,2011
district,279,Rural,Male,Literate Without Level,3332,2011
district,279,Urban,Male,Literate Without Level,308,2011
district,280,Rural,Male,Literate Without Level,1760,2011
district,280,Urban,Male,Literate Without Level,253,2011
district,281,Rural,Male,Literate Without Level,476,2011
district,281,Urban,Male,Literate Without Level,99,2011
district,282,Rural,Male,Literate Without Level,294,2011
district,282,Urban,Male,Literate Without Level,266,2011
district,283,Rural,Male,Literate Without Level,564,2011
district,283,Urban,Male,Literate Without Level,1330,2011
district,284,Rural,Male,Literate Without Level,560,2011
district,284,Urban,Male,Literate Without Level,249,2011
district,285,Rural,Male,Literate Without Level,107,2011
district,285,Urban,Male,Literate Without Level,233,2011
district,286,Rural,Male,Literate Without Level,707,2011
district,286,Urban,Male,Literate Without Level,374,2011
district,287,Rural,Male,Literate Without Level,658,2011
district,287,Urban,Male,Literate Without Level,95,2011
district,288,Rural,Male,Literate Without Level,199,2011
district,288,Urban,Male,Literate Without Level,77,2011
district,289,Rural,Male,Literate Without Level,18568,2011
district,289,Urban,Male,Literate Without Level,11863,2011
district,290,Rural,Male,Literate Without Level,10140,2011
district,290,Urban,Male,Literate Without Level,3136,2011
district,291,Rural,Male,Literate Without Level,13016,2011
district,291,Urban,Male,Literate Without Level,920,2011
district,292,Rural,Male,Literate Without Level,14501,2011
district,292,Urban,Male,Literate Without Level,2781,2011
district,293,Rural,Male,Literate Without Level,11441,2011
district,293,Urban,Male,Literate Without Level,1277,2011
district,294,Rural,Male,Literate Without Level,3682,2011
district,294,Urban,Male,Literate Without Level,667,2011
district,295,Rural,Male,Literate Without Level,1479,2011
district,295,Urban,Male,Literate Without Level,82,2011
district,296,Rural,Male,Literate Without Level,6536,2011
district,296,Urban,Male,Literate Without Level,366,2011
district,297,Rural,Male,Literate Without Level,3202,2011
district,297,Urban,Male,Literate Without Level,198,2011
district,298,Rural,Male,Literate Without Level,3211,2011
district,298,Urban,Male,Literate Without Level,3733,2011
district,299,Rural,Male,Literate Without Level,5130,2011
district,299,Urban,Male,Literate Without Level,105,2011
district,300,Rural,Male,Literate Without Level,19653,2011
district,300,Urban,Male,Literate Without Level,422,2011
district,301,Rural,Male,Literate Without Level,19898,2011
district,301,Urban,Male,Literate Without Level,2808,2011
district,302,Rural,Male,Literate Without Level,11948,2011
district,302,Urban,Male,Literate Without Level,2472,2011
district,303,Rural,Male,Literate Without Level,16206,2011
district,303,Urban,Male,Literate Without Level,1818,2011
district,304,Rural,Male,Literate Without Level,11966,2011
district,304,Urban,Male,Literate Without Level,943,2011
district,305,Rural,Male,Literate Without Level,38180,2011
district,305,Urban,Male,Literate Without Level,5276,2011
district,306,Rural,Male,Literate Without Level,32442,2011
district,306,Urban,Male,Literate Without Level,2587,2011
district,307,Rural,Male,Literate Without Level,13639,2011
district,307,Urban,Male,Literate Without Level,1987,2011
district,308,Rural,Male,Literate Without Level,7572,2011
district,308,Urban,Male,Literate Without Level,627,2011
district,309,Rural,Male,Literate Without Level,12208,2011
district,309,Urban,Male,Literate Without Level,3413,2011
district,310,Rural,Male,Literate Without Level,15995,2011
district,310,Urban,Male,Literate Without Level,3024,2011
district,311,Rural,Male,Literate Without Level,18975,2011
district,311,Urban,Male,Literate Without Level,1807,2011
district,312,Rural,Male,Literate Without Level,25244,2011
district,312,Urban,Male,Literate Without Level,3521,2011
district,313,Rural,Male,Literate Without Level,19093,2011
district,313,Urban,Male,Literate Without Level,2166,2011
district,314,Rural,Male,Literate Without Level,11520,2011
district,314,Urban,Male,Literate Without Level,1765,2011
district,315,Rural,Male,Literate Without Level,1819,2011
district,315,Urban,Male,Literate Without Level,671,2011
district,316,Rural,Male,Literate Without Level,34777,2011
district,316,Urban,Male,Literate Without Level,5284,2011
district,317,Rural,Male,Literate Without Level,25688,2011
district,317,Urban,Male,Literate Without Level,3728,2011
district,318,Rural,Male,Literate Without Level,9312,2011
district,318,Urban,Male,Literate Without Level,731,2011
district,319,Rural,Male,Literate Without Level,7793,2011
district,319,Urban,Male,Literate Without Level,1389,2011
state,20,Urban,Male,Middle,485609,2011
district,320,Rural,Male,Literate Without Level,7204,2011
district,320,Urban,Male,Literate Without Level,373,2011
district,321,Rural,Male,Literate Without Level,22314,2011
district,321,Urban,Male,Literate Without Level,2309,2011
district,322,Rural,Male,Literate Without Level,3694,2011
district,322,Urban,Male,Literate Without Level,15556,2011
district,323,Rural,Male,Literate Without Level,11558,2011
district,323,Urban,Male,Literate Without Level,927,2011
district,324,Rural,Male,Literate Without Level,17480,2011
district,324,Urban,Male,Literate Without Level,162,2011
district,325,Rural,Male,Literate Without Level,11899,2011
district,325,Urban,Male,Literate Without Level,876,2011
district,326,Rural,Male,Literate Without Level,12178,2011
district,326,Urban,Male,Literate Without Level,717,2011
district,327,Rural,Male,Literate Without Level,9823,2011
district,327,Urban,Male,Literate Without Level,8249,2011
district,328,Rural,Male,Literate Without Level,22414,2011
district,328,Urban,Male,Literate Without Level,8704,2011
district,329,Rural,Male,Literate Without Level,20031,2011
district,329,Urban,Male,Literate Without Level,2396,2011
district,330,Rural,Male,Literate Without Level,27533,2011
district,330,Urban,Male,Literate Without Level,3222,2011
district,331,Rural,Male,Literate Without Level,17547,2011
district,331,Urban,Male,Literate Without Level,3016,2011
district,332,Rural,Male,Literate Without Level,23934,2011
district,332,Urban,Male,Literate Without Level,4278,2011
district,333,Rural,Male,Literate Without Level,52884,2011
district,333,Urban,Male,Literate Without Level,8767,2011
district,334,Rural,Male,Literate Without Level,39878,2011
district,334,Urban,Male,Literate Without Level,4132,2011
district,335,Rural,Male,Literate Without Level,46084,2011
district,335,Urban,Male,Literate Without Level,42754,2011
district,336,Rural,Male,Literate Without Level,29920,2011
district,336,Urban,Male,Literate Without Level,15189,2011
district,337,Rural,Male,Literate Without Level,49813,2011
district,337,Urban,Male,Literate Without Level,71027,2011
district,338,Rural,Male,Literate Without Level,42561,2011
district,338,Urban,Male,Literate Without Level,26221,2011
district,339,Rural,Male,Literate Without Level,43837,2011
district,339,Urban,Male,Literate Without Level,4537,2011
district,340,Rural,Male,Literate Without Level,25500,2011
district,340,Urban,Male,Literate Without Level,4420,2011
district,341,Rural,Male,Literate Without Level,30132,2011
district,341,Urban,Male,Literate Without Level,50719,2011
district,342,Rural,Male,Literate Without Level,0,2011
district,342,Urban,Male,Literate Without Level,95544,2011
district,343,Rural,Male,Literate Without Level,76184,2011
district,343,Urban,Male,Literate Without Level,30278,2011
district,344,Rural,Male,Literate Without Level,59602,2011
district,344,Urban,Male,Literate Without Level,13717,2011
district,345,Rural,Male,Literate Without Level,29629,2011
district,345,Urban,Male,Literate Without Level,4490,2011
district,346,Rural,Male,Literate Without Level,26563,2011
district,346,Urban,Male,Literate Without Level,2199,2011
district,347,Rural,Male,Literate Without Level,22243,2011
district,347,Urban,Male,Literate Without Level,2258,2011
district,348,Rural,Male,Literate Without Level,12604,2011
district,348,Urban,Male,Literate Without Level,5847,2011
district,349,Rural,Male,Literate Without Level,18012,2011
district,349,Urban,Male,Literate Without Level,1072,2011
district,350,Rural,Male,Literate Without Level,10745,2011
district,350,Urban,Male,Literate Without Level,1828,2011
district,351,Rural,Male,Literate Without Level,11847,2011
district,351,Urban,Male,Literate Without Level,317,2011
district,352,Rural,Male,Literate Without Level,8133,2011
district,352,Urban,Male,Literate Without Level,1560,2011
district,353,Rural,Male,Literate Without Level,5204,2011
district,353,Urban,Male,Literate Without Level,281,2011
district,354,Rural,Male,Literate Without Level,13123,2011
district,354,Urban,Male,Literate Without Level,18784,2011
district,355,Rural,Male,Literate Without Level,8225,2011
district,355,Urban,Male,Literate Without Level,7155,2011
district,356,Rural,Male,Literate Without Level,3753,2011
district,356,Urban,Male,Literate Without Level,478,2011
district,357,Rural,Male,Literate Without Level,18161,2011
district,357,Urban,Male,Literate Without Level,9369,2011
district,358,Rural,Male,Literate Without Level,16248,2011
district,358,Urban,Male,Literate Without Level,1722,2011
district,359,Rural,Male,Literate Without Level,5604,2011
district,359,Urban,Male,Literate Without Level,424,2011
district,360,Rural,Male,Literate Without Level,33150,2011
