geo_level,geo_code,age,area,sex,total,geo_version
district,174,50-54,Rural,Female,19458,2011
district,174,55-59,Rural,Female,20542,2011
district,174,60-64,Rural,Female,21212,2011
district,174,65-69,Rural,Female,14352,2011
district,174,70-74,Rural,Female,9407,2011
district,174,75-79,Rural,Female,4190,2011
district,174,80+,Rural,Female,5675,2011
district,174,Age not stated,Rural,Female,8433,2011
district,175,0-4,Rural,Female,225382,2011
district,175,5-9,Rural,Female,283340,2011
district,175,10-14,Rural,Female,288392,2011
district,175,15-19,Rural,Female,244704,2011
district,175,20-24,Rural,Female,175459,2011
district,175,25-29,Rural,Female,157621,2011
district,175,30-34,Rural,Female,142601,2011
district,175,35-39,Rural,Female,133259,2011
district,175,40-44,Rural,Female,104225,2011
district,175,45-49,Rural,Female,87151,2011
district,175,50-54,Rural,Female,62822,2011
district,175,55-59,Rural,Female,61557,2011
district,175,60-64,Rural,Female,59611,2011
district,175,65-69,Rural,Female,40982,2011
district,175,70-74,Rural,Female,26292,2011
district,175,75-79,Rural,Female,12944,2011
district,175,80+,Rural,Female,20103,2011
district,175,Age not stated,Rural,Female,14114,2011
district,176,0-4,Rural,Female,152550,2011
district,176,5-9,Rural,Female,184646,2011
district,176,10-14,Rural,Female,180570,2011
district,176,15-19,Rural,Female,151632,2011
district,176,20-24,Rural,Female,109734,2011
district,176,25-29,Rural,Female,95870,2011
district,176,30-34,Rural,Female,92142,2011
district,176,35-39,Rural,Female,86624,2011
district,176,40-44,Rural,Female,66093,2011
district,176,45-49,Rural,Female,53075,2011
district,176,50-54,Rural,Female,39091,2011
district,176,55-59,Rural,Female,40145,2011
district,176,60-64,Rural,Female,44097,2011
district,176,65-69,Rural,Female,30392,2011
district,176,70-74,Rural,Female,20506,2011
district,176,75-79,Rural,Female,8828,2011
district,176,80+,Rural,Female,13727,2011
district,176,Age not stated,Rural,Female,26719,2011
district,177,0-4,Rural,Female,102440,2011
district,177,5-9,Rural,Female,129851,2011
district,177,10-14,Rural,Female,136249,2011
district,177,15-19,Rural,Female,125611,2011
district,177,20-24,Rural,Female,88691,2011
district,177,25-29,Rural,Female,74240,2011
district,177,30-34,Rural,Female,70260,2011
district,177,35-39,Rural,Female,65369,2011
district,177,40-44,Rural,Female,51645,2011
district,177,45-49,Rural,Female,42652,2011
district,177,50-54,Rural,Female,33505,2011
district,177,55-59,Rural,Female,31786,2011
district,177,60-64,Rural,Female,33668,2011
district,177,65-69,Rural,Female,23843,2011
district,177,70-74,Rural,Female,16392,2011
district,177,75-79,Rural,Female,7332,2011
district,177,80+,Rural,Female,9906,2011
district,177,Age not stated,Rural,Female,8046,2011
district,178,0-4,Rural,Female,94464,2011
district,178,5-9,Rural,Female,127489,2011
district,178,10-14,Rural,Female,136301,2011
district,178,15-19,Rural,Female,130972,2011
district,178,20-24,Rural,Female,91610,2011
district,178,25-29,Rural,Female,72898,2011
district,178,30-34,Rural,Female,69425,2011
district,178,35-39,Rural,Female,65602,2011
district,178,40-44,Rural,Female,52258,2011
district,178,45-49,Rural,Female,42445,2011
district,178,50-54,Rural,Female,32324,2011
district,178,55-59,Rural,Female,31120,2011
district,178,60-64,Rural,Female,34599,2011
district,178,65-69,Rural,Female,25286,2011
district,178,70-74,Rural,Female,16902,2011
district,178,75-79,Rural,Female,8041,2011
district,178,80+,Rural,Female,11353,2011
district,178,Age not stated,Rural,Female,6307,2011
district,179,0-4,Rural,Female,169826,2011
district,179,5-9,Rural,Female,218850,2011
district,179,10-14,Rural,Female,231734,2011
district,179,15-19,Rural,Female,211403,2011
district,179,20-24,Rural,Female,149727,2011
district,179,25-29,Rural,Female,129212,2011
district,179,30-34,Rural,Female,121929,2011
district,179,35-39,Rural,Female,112984,2011
district,179,40-44,Rural,Female,87950,2011
district,179,45-49,Rural,Female,74159,2011
district,179,50-54,Rural,Female,57146,2011
district,179,55-59,Rural,Female,55242,2011
district,179,60-64,Rural,Female,58142,2011
district,179,65-69,Rural,Female,41720,2011
district,179,70-74,Rural,Female,28882,2011
district,179,75-79,Rural,Female,13421,2011
district,179,80+,Rural,Female,18679,2011
district,179,Age not stated,Rural,Female,5699,2011
district,180,0-4,Rural,Female,198204,2011
district,180,5-9,Rural,Female,228315,2011
district,180,10-14,Rural,Female,192909,2011
district,180,15-19,Rural,Female,133686,2011
district,180,20-24,Rural,Female,115321,2011
district,180,25-29,Rural,Female,115336,2011
district,180,30-34,Rural,Female,106754,2011
district,180,35-39,Rural,Female,94822,2011
district,180,40-44,Rural,Female,67328,2011
district,180,45-49,Rural,Female,56859,2011
district,180,50-54,Rural,Female,40281,2011
district,180,55-59,Rural,Female,42571,2011
district,180,60-64,Rural,Female,44127,2011
district,180,65-69,Rural,Female,29674,2011
district,180,70-74,Rural,Female,18980,2011
district,180,75-79,Rural,Female,8318,2011
district,180,80+,Rural,Female,11516,2011
district,180,Age not stated,Rural,Female,3564,2011
district,181,0-4,Rural,Female,67065,2011
district,181,5-9,Rural,Female,74293,2011
district,181,10-14,Rural,Female,61516,2011
district,181,15-19,Rural,Female,42289,2011
district,181,20-24,Rural,Female,40692,2011
district,181,25-29,Rural,Female,40670,2011
district,181,30-34,Rural,Female,36136,2011
district,181,35-39,Rural,Female,31960,2011
district,181,40-44,Rural,Female,23365,2011
district,181,45-49,Rural,Female,20828,2011
district,181,50-54,Rural,Female,14442,2011
district,181,55-59,Rural,Female,14037,2011
district,181,60-64,Rural,Female,12805,2011
district,181,65-69,Rural,Female,9523,2011
district,181,70-74,Rural,Female,6403,2011
district,181,75-79,Rural,Female,2781,2011
district,181,80+,Rural,Female,3964,2011
district,181,Age not stated,Rural,Female,2262,2011
district,182,0-4,Rural,Female,119794,2011
district,182,5-9,Rural,Female,144464,2011
district,182,10-14,Rural,Female,125433,2011
district,182,15-19,Rural,Female,96540,2011
district,182,20-24,Rural,Female,74533,2011
district,182,25-29,Rural,Female,69367,2011
district,182,30-34,Rural,Female,61673,2011
district,182,35-39,Rural,Female,57044,2011
district,182,40-44,Rural,Female,42186,2011
district,182,45-49,Rural,Female,38298,2011
district,182,50-54,Rural,Female,27247,2011
district,182,55-59,Rural,Female,27252,2011
district,182,60-64,Rural,Female,24780,2011
district,182,65-69,Rural,Female,18124,2011
district,182,70-74,Rural,Female,11572,2011
district,182,75-79,Rural,Female,5394,2011
district,182,80+,Rural,Female,7377,2011
district,182,Age not stated,Rural,Female,3253,2011
district,183,0-4,Rural,Female,172305,2011
district,183,5-9,Rural,Female,216041,2011
district,183,10-14,Rural,Female,202672,2011
district,183,15-19,Rural,Female,161368,2011
district,183,20-24,Rural,Female,126490,2011
district,183,25-29,Rural,Female,117234,2011
district,183,30-34,Rural,Female,104950,2011
district,183,35-39,Rural,Female,95055,2011
district,183,40-44,Rural,Female,70389,2011
district,183,45-49,Rural,Female,62213,2011
district,183,50-54,Rural,Female,45876,2011
district,183,55-59,Rural,Female,44328,2011
district,183,60-64,Rural,Female,43561,2011
district,183,65-69,Rural,Female,29873,2011
district,183,70-74,Rural,Female,20628,2011
district,183,75-79,Rural,Female,9329,2011
district,183,80+,Rural,Female,13604,2011
district,183,Age not stated,Rural,Female,3916,2011
district,184,0-4,Rural,Female,147550,2011
district,184,5-9,Rural,Female,174763,2011
district,184,10-14,Rural,Female,158628,2011
district,184,15-19,Rural,Female,125677,2011
district,184,20-24,Rural,Female,93195,2011
district,184,25-29,Rural,Female,85227,2011
district,184,30-34,Rural,Female,74575,2011
district,184,35-39,Rural,Female,69258,2011
district,184,40-44,Rural,Female,50924,2011
district,184,45-49,Rural,Female,44983,2011
district,184,50-54,Rural,Female,32756,2011
district,184,55-59,Rural,Female,36177,2011
district,184,60-64,Rural,Female,36845,2011
district,184,65-69,Rural,Female,23543,2011
district,184,70-74,Rural,Female,14604,2011
district,184,75-79,Rural,Female,6534,2011
district,184,80+,Rural,Female,8876,2011
country,IN,45-49,Rural,Male,20864270,2011
district,184,Age not stated,Rural,Female,2350,2011
district,185,0-4,Rural,Female,118100,2011
district,185,5-9,Rural,Female,151920,2011
district,185,10-14,Rural,Female,153620,2011
district,185,15-19,Rural,Female,132148,2011
district,185,20-24,Rural,Female,94858,2011
district,185,25-29,Rural,Female,82269,2011
district,185,30-34,Rural,Female,76181,2011
district,185,35-39,Rural,Female,70418,2011
district,185,40-44,Rural,Female,52907,2011
district,185,45-49,Rural,Female,45591,2011
district,185,50-54,Rural,Female,34947,2011
district,185,55-59,Rural,Female,35487,2011
district,185,60-64,Rural,Female,35941,2011
district,185,65-69,Rural,Female,23571,2011
district,185,70-74,Rural,Female,15765,2011
district,185,75-79,Rural,Female,7049,2011
district,185,80+,Rural,Female,9241,2011
district,185,Age not stated,Rural,Female,3508,2011
district,186,0-4,Rural,Female,84280,2011
district,186,5-9,Rural,Female,106027,2011
district,186,10-14,Rural,Female,105624,2011
district,186,15-19,Rural,Female,90074,2011
district,186,20-24,Rural,Female,63151,2011
district,186,25-29,Rural,Female,56210,2011
district,186,30-34,Rural,Female,52100,2011
district,186,35-39,Rural,Female,47479,2011
district,186,40-44,Rural,Female,35568,2011
district,186,45-49,Rural,Female,30268,2011
district,186,50-54,Rural,Female,22603,2011
district,186,55-59,Rural,Female,25187,2011
district,186,60-64,Rural,Female,25692,2011
district,186,65-69,Rural,Female,16685,2011
district,186,70-74,Rural,Female,10466,2011
district,186,75-79,Rural,Female,4711,2011
district,186,80+,Rural,Female,6236,2011
district,186,Age not stated,Rural,Female,1682,2011
district,187,0-4,Rural,Female,126807,2011
district,187,5-9,Rural,Female,168699,2011
district,187,10-14,Rural,Female,166494,2011
district,187,15-19,Rural,Female,128211,2011
district,187,20-24,Rural,Female,95674,2011
district,187,25-29,Rural,Female,94676,2011
district,187,30-34,Rural,Female,87129,2011
district,187,35-39,Rural,Female,79953,2011
district,187,40-44,Rural,Female,58810,2011
district,187,45-49,Rural,Female,52615,2011
district,187,50-54,Rural,Female,38449,2011
district,187,55-59,Rural,Female,37203,2011
district,187,60-64,Rural,Female,32420,2011
district,187,65-69,Rural,Female,24473,2011
district,187,70-74,Rural,Female,16141,2011
district,187,75-79,Rural,Female,7920,2011
district,187,80+,Rural,Female,10787,2011
district,187,Age not stated,Rural,Female,11386,2011
district,188,0-4,Rural,Female,166640,2011
district,188,5-9,Rural,Female,218837,2011
district,188,10-14,Rural,Female,228366,2011
district,188,15-19,Rural,Female,201407,2011
district,188,20-24,Rural,Female,148540,2011
district,188,25-29,Rural,Female,135576,2011
district,188,30-34,Rural,Female,122404,2011
district,188,35-39,Rural,Female,112874,2011
district,188,40-44,Rural,Female,85869,2011
district,188,45-49,Rural,Female,75648,2011
district,188,50-54,Rural,Female,56756,2011
district,188,55-59,Rural,Female,54941,2011
district,188,60-64,Rural,Female,50885,2011
district,188,65-69,Rural,Female,37983,2011
district,188,70-74,Rural,Female,26115,2011
district,188,75-79,Rural,Female,12606,2011
district,188,80+,Rural,Female,17236,2011
district,188,Age not stated,Rural,Female,13357,2011
district,189,0-4,Rural,Female,171740,2011
district,189,5-9,Rural,Female,223254,2011
district,189,10-14,Rural,Female,216523,2011
district,189,15-19,Rural,Female,177174,2011
district,189,20-24,Rural,Female,126394,2011
district,189,25-29,Rural,Female,125846,2011
district,189,30-34,Rural,Female,116819,2011
district,189,35-39,Rural,Female,105249,2011
district,189,40-44,Rural,Female,78594,2011
district,189,45-49,Rural,Female,70249,2011
district,189,50-54,Rural,Female,50348,2011
district,189,55-59,Rural,Female,50509,2011
district,189,60-64,Rural,Female,46737,2011
district,189,65-69,Rural,Female,34069,2011
district,189,70-74,Rural,Female,21852,2011
district,189,75-79,Rural,Female,10538,2011
district,189,80+,Rural,Female,16021,2011
district,189,Age not stated,Rural,Female,24144,2011
district,190,0-4,Rural,Female,132377,2011
district,190,5-9,Rural,Female,175633,2011
district,190,10-14,Rural,Female,181000,2011
district,190,15-19,Rural,Female,164379,2011
district,190,20-24,Rural,Female,115263,2011
district,190,25-29,Rural,Female,105225,2011
district,190,30-34,Rural,Female,96270,2011
district,190,35-39,Rural,Female,90271,2011
district,190,40-44,Rural,Female,70225,2011
district,190,45-49,Rural,Female,61118,2011
district,190,50-54,Rural,Female,46666,2011
district,190,55-59,Rural,Female,44144,2011
district,190,60-64,Rural,Female,43551,2011
district,190,65-69,Rural,Female,32755,2011
district,190,70-74,Rural,Female,22849,2011
district,190,75-79,Rural,Female,10940,2011
district,190,80+,Rural,Female,14395,2011
district,190,Age not stated,Rural,Female,3971,2011
district,191,0-4,Rural,Female,200780,2011
district,191,5-9,Rural,Female,269756,2011
district,191,10-14,Rural,Female,280825,2011
district,191,15-19,Rural,Female,258371,2011
district,191,20-24,Rural,Female,173613,2011
district,191,25-29,Rural,Female,149772,2011
district,191,30-34,Rural,Female,140874,2011
district,191,35-39,Rural,Female,133824,2011
district,191,40-44,Rural,Female,108069,2011
district,191,45-49,Rural,Female,92952,2011
district,191,50-54,Rural,Female,70876,2011
district,191,55-59,Rural,Female,66351,2011
district,191,60-64,Rural,Female,64595,2011
district,191,65-69,Rural,Female,48399,2011
district,191,70-74,Rural,Female,33453,2011
district,191,75-79,Rural,Female,16183,2011
district,191,80+,Rural,Female,21112,2011
district,191,Age not stated,Rural,Female,8000,2011
district,192,0-4,Rural,Female,81358,2011
district,192,5-9,Rural,Female,110355,2011
district,192,10-14,Rural,Female,110157,2011
district,192,15-19,Rural,Female,98349,2011
district,192,20-24,Rural,Female,66051,2011
district,192,25-29,Rural,Female,58721,2011
district,192,30-34,Rural,Female,56132,2011
district,192,35-39,Rural,Female,53401,2011
district,192,40-44,Rural,Female,42591,2011
district,192,45-49,Rural,Female,36578,2011
district,192,50-54,Rural,Female,27762,2011
district,192,55-59,Rural,Female,26933,2011
district,192,60-64,Rural,Female,26137,2011
district,192,65-69,Rural,Female,19530,2011
district,192,70-74,Rural,Female,13189,2011
district,192,75-79,Rural,Female,6647,2011
district,192,80+,Rural,Female,8487,2011
district,192,Age not stated,Rural,Female,5539,2011
district,193,0-4,Rural,Female,131388,2011
district,193,5-9,Rural,Female,179172,2011
district,193,10-14,Rural,Female,177600,2011
district,193,15-19,Rural,Female,153912,2011
district,193,20-24,Rural,Female,108744,2011
district,193,25-29,Rural,Female,104124,2011
district,193,30-34,Rural,Female,99269,2011
district,193,35-39,Rural,Female,93785,2011
district,193,40-44,Rural,Female,73176,2011
district,193,45-49,Rural,Female,64197,2011
district,193,50-54,Rural,Female,47684,2011
district,193,55-59,Rural,Female,47488,2011
district,193,60-64,Rural,Female,44247,2011
district,193,65-69,Rural,Female,32347,2011
district,193,70-74,Rural,Female,22032,2011
district,193,75-79,Rural,Female,10745,2011
district,193,80+,Rural,Female,15132,2011
district,193,Age not stated,Rural,Female,16605,2011
district,194,0-4,Rural,Female,197150,2011
district,194,5-9,Rural,Female,258386,2011
district,194,10-14,Rural,Female,269629,2011
district,194,15-19,Rural,Female,242877,2011
district,194,20-24,Rural,Female,175805,2011
district,194,25-29,Rural,Female,152080,2011
district,194,30-34,Rural,Female,138891,2011
district,194,35-39,Rural,Female,129702,2011
district,194,40-44,Rural,Female,102409,2011
district,194,45-49,Rural,Female,89375,2011
district,194,50-54,Rural,Female,68932,2011
district,194,55-59,Rural,Female,67363,2011
district,194,60-64,Rural,Female,67163,2011
district,194,65-69,Rural,Female,48438,2011
district,194,70-74,Rural,Female,33339,2011
district,194,75-79,Rural,Female,16986,2011
district,194,80+,Rural,Female,23512,2011
district,194,Age not stated,Rural,Female,24370,2011
district,195,0-4,Rural,Female,160265,2011
district,195,5-9,Rural,Female,210516,2011
district,195,10-14,Rural,Female,206031,2011
district,195,15-19,Rural,Female,175196,2011
district,195,20-24,Rural,Female,125898,2011
district,195,25-29,Rural,Female,114432,2011
district,195,30-34,Rural,Female,108477,2011
district,195,35-39,Rural,Female,102016,2011
district,195,40-44,Rural,Female,81622,2011
