geo_level,geo_code,area,literacy,sex,total,geo_version
district,229,Rural,Illiterate,Male,501205,2011
district,229,Urban,Illiterate,Male,76297,2011
district,230,Rural,Illiterate,Male,710552,2011
district,230,Urban,Illiterate,Male,339913,2011
district,231,Rural,Illiterate,Male,399555,2011
district,231,Urban,Illiterate,Male,57339,2011
district,232,Rural,Illiterate,Male,271003,2011
district,232,Urban,Illiterate,Male,23430,2011
district,233,Rural,Illiterate,Male,288573,2011
district,233,Urban,Illiterate,Male,8510,2011
district,234,Rural,Illiterate,Male,419317,2011
district,234,Urban,Illiterate,Male,62446,2011
district,235,Rural,Illiterate,Male,415047,2011
district,235,Urban,Illiterate,Male,34904,2011
district,236,Rural,Illiterate,Male,817175,2011
district,236,Urban,Illiterate,Male,80588,2011
district,237,Rural,Illiterate,Male,449576,2011
district,237,Urban,Illiterate,Male,35618,2011
district,238,Rural,Illiterate,Male,358592,2011
district,238,Urban,Illiterate,Male,23087,2011
district,239,Rural,Illiterate,Male,190014,2011
district,239,Urban,Illiterate,Male,21156,2011
district,240,Rural,Illiterate,Male,120153,2011
district,240,Urban,Illiterate,Male,8065,2011
state,11,Rural,Illiterate,Male,58552,2011
state,11,Urban,Illiterate,Male,13249,2011
district,241,Rural,Illiterate,Male,5580,2011
district,241,Urban,Illiterate,Male,571,2011
district,242,Rural,Illiterate,Male,17817,2011
district,242,Urban,Illiterate,Male,433,2011
district,243,Rural,Illiterate,Male,15509,2011
district,243,Urban,Illiterate,Male,1804,2011
district,244,Rural,Illiterate,Male,19646,2011
district,244,Urban,Illiterate,Male,10441,2011
state,12,Rural,Illiterate,Male,236621,2011
state,12,Urban,Illiterate,Male,37423,2011
district,245,Rural,Illiterate,Male,10757,2011
district,245,Urban,Illiterate,Male,674,2011
district,246,Rural,Illiterate,Male,14456,2011
district,246,Urban,Illiterate,Male,2133,2011
district,247,Rural,Illiterate,Male,14403,2011
district,247,Urban,Illiterate,Male,2773,2011
district,248,Rural,Illiterate,Male,12662,2011
district,248,Urban,Illiterate,Male,10726,2011
district,249,Rural,Illiterate,Male,15225,2011
district,249,Urban,Illiterate,Male,1726,2011
district,250,Rural,Illiterate,Male,18754,2011
district,250,Urban,Illiterate,Male,2637,2011
district,251,Rural,Illiterate,Male,12453,2011
district,251,Urban,Illiterate,Male,3453,2011
district,252,Rural,Illiterate,Male,7055,2011
district,252,Urban,Illiterate,Male,921,2011
district,253,Rural,Illiterate,Male,30860,2011
district,253,Urban,Illiterate,Male,2061,2011
district,254,Rural,Illiterate,Male,25557,2011
district,254,Urban,Illiterate,Male,2734,2011
district,255,Rural,Illiterate,Male,11084,2011
district,255,Urban,Illiterate,Male,1289,2011
district,256,Rural,Illiterate,Male,24586,2011
district,256,Urban,Illiterate,Male,474,2011
district,257,Rural,Illiterate,Male,1511,2011
district,257,Urban,Illiterate,Male,289,2011
district,258,Rural,Illiterate,Male,8910,2011
district,258,Urban,Illiterate,Male,1056,2011
district,259,Rural,Illiterate,Male,23539,2011
district,259,Urban,Illiterate,Male,4302,2011
district,260,Rural,Illiterate,Male,4809,2011
district,260,Urban,Illiterate,Male,175,2011
state,13,Rural,Illiterate,Male,241451,2011
state,13,Urban,Illiterate,Male,59241,2011
district,261,Rural,Illiterate,Male,59531,2011
district,261,Urban,Illiterate,Male,4790,2011
district,262,Rural,Illiterate,Male,13066,2011
district,262,Urban,Illiterate,Male,4547,2011
district,263,Rural,Illiterate,Male,15409,2011
district,263,Urban,Illiterate,Male,2304,2011
district,264,Rural,Illiterate,Male,14768,2011
district,264,Urban,Illiterate,Male,2352,2011
district,265,Rural,Illiterate,Male,25095,2011
district,265,Urban,Illiterate,Male,22157,2011
district,266,Rural,Illiterate,Male,23192,2011
district,266,Urban,Illiterate,Male,2625,2011
district,267,Rural,Illiterate,Male,34349,2011
district,267,Urban,Illiterate,Male,3931,2011
district,268,Rural,Illiterate,Male,9495,2011
district,268,Urban,Illiterate,Male,868,2011
district,269,Rural,Illiterate,Male,12988,2011
district,269,Urban,Illiterate,Male,2167,2011
district,270,Rural,Illiterate,Male,20098,2011
district,270,Urban,Illiterate,Male,11830,2011
district,271,Rural,Illiterate,Male,13460,2011
district,271,Urban,Illiterate,Male,1670,2011
state,14,Rural,Illiterate,Male,316750,2011
state,14,Urban,Illiterate,Male,81978,2011
district,272,Rural,Illiterate,Male,98474,2011
district,272,Urban,Illiterate,Male,837,2011
district,273,Rural,Illiterate,Male,22805,2011
district,273,Urban,Illiterate,Male,2163,2011
district,274,Rural,Illiterate,Male,33155,2011
district,274,Urban,Illiterate,Male,1652,2011
district,275,Rural,Illiterate,Male,21140,2011
district,275,Urban,Illiterate,Male,10329,2011
district,276,Rural,Illiterate,Male,40756,2011
district,276,Urban,Illiterate,Male,17472,2011
district,277,Rural,Illiterate,Male,21979,2011
district,277,Urban,Illiterate,Male,27090,2011
district,278,Rural,Illiterate,Male,35852,2011
district,278,Urban,Illiterate,Male,16928,2011
district,279,Rural,Illiterate,Male,21823,2011
district,279,Urban,Illiterate,Male,2747,2011
district,280,Rural,Illiterate,Male,20766,2011
district,280,Urban,Illiterate,Male,2760,2011
state,15,Rural,Illiterate,Male,73735,2011
state,15,Urban,Illiterate,Male,43075,2011
district,281,Rural,Illiterate,Male,10403,2011
district,281,Urban,Illiterate,Male,1448,2011
district,282,Rural,Illiterate,Male,4710,2011
district,282,Urban,Illiterate,Male,4061,2011
district,283,Rural,Illiterate,Male,7866,2011
district,283,Urban,Illiterate,Male,21857,2011
district,284,Rural,Illiterate,Male,7730,2011
district,284,Urban,Illiterate,Male,4218,2011
district,285,Rural,Illiterate,Male,2896,2011
district,285,Urban,Illiterate,Male,2357,2011
district,286,Rural,Illiterate,Male,13510,2011
district,286,Urban,Illiterate,Male,4866,2011
district,287,Rural,Illiterate,Male,22296,2011
district,287,Urban,Illiterate,Male,1859,2011
district,288,Rural,Illiterate,Male,4324,2011
district,288,Urban,Illiterate,Male,2409,2011
state,16,Rural,Illiterate,Male,305670,2011
state,16,Urban,Illiterate,Male,67337,2011
district,289,Rural,Illiterate,Male,109139,2011
district,289,Urban,Illiterate,Male,47291,2011
district,290,Rural,Illiterate,Male,87967,2011
district,290,Urban,Illiterate,Male,8495,2011
district,291,Rural,Illiterate,Male,40133,2011
district,291,Urban,Illiterate,Male,2768,2011
district,292,Rural,Illiterate,Male,68431,2011
district,292,Urban,Illiterate,Male,8783,2011
state,17,Rural,Illiterate,Male,518624,2011
state,17,Urban,Illiterate,Male,59329,2011
district,293,Rural,Illiterate,Male,123903,2011
district,293,Urban,Illiterate,Male,6818,2011
district,294,Rural,Illiterate,Male,54058,2011
district,294,Urban,Illiterate,Male,4652,2011
district,295,Rural,Illiterate,Male,26590,2011
district,295,Urban,Illiterate,Male,1577,2011
district,296,Rural,Illiterate,Male,69887,2011
district,296,Urban,Illiterate,Male,6521,2011
district,297,Rural,Illiterate,Male,48023,2011
district,297,Urban,Illiterate,Male,3531,2011
district,298,Rural,Illiterate,Male,90164,2011
district,298,Urban,Illiterate,Male,33315,2011
district,299,Rural,Illiterate,Male,105999,2011
district,299,Urban,Illiterate,Male,2915,2011
state,18,Rural,Illiterate,Male,4972796,2011
state,18,Urban,Illiterate,Male,398008,2011
district,300,Rural,Illiterate,Male,172788,2011
district,300,Urban,Illiterate,Male,4897,2011
district,301,Rural,Illiterate,Male,462519,2011
district,301,Urban,Illiterate,Male,23778,2011
district,302,Rural,Illiterate,Male,187159,2011
district,302,Urban,Illiterate,Male,21831,2011
district,303,Rural,Illiterate,Male,354087,2011
district,303,Urban,Illiterate,Male,13879,2011
district,304,Rural,Illiterate,Male,188520,2011
district,304,Urban,Illiterate,Male,8433,2011
district,305,Rural,Illiterate,Male,481468,2011
district,305,Urban,Illiterate,Male,35794,2011
district,306,Rural,Illiterate,Male,348834,2011
district,306,Urban,Illiterate,Male,14545,2011
district,307,Rural,Illiterate,Male,144776,2011
district,307,Urban,Illiterate,Male,9346,2011
district,308,Rural,Illiterate,Male,107896,2011
district,308,Urban,Illiterate,Male,5592,2011
district,309,Rural,Illiterate,Male,201524,2011
district,309,Urban,Illiterate,Male,25258,2011
district,310,Rural,Illiterate,Male,165177,2011
district,310,Urban,Illiterate,Male,19896,2011
district,311,Rural,Illiterate,Male,135014,2011
district,311,Urban,Illiterate,Male,9435,2011
district,312,Rural,Illiterate,Male,106270,2011
district,312,Urban,Illiterate,Male,18200,2011
district,313,Rural,Illiterate,Male,139086,2011
district,313,Urban,Illiterate,Male,7600,2011
district,314,Rural,Illiterate,Male,164710,2011
district,314,Urban,Illiterate,Male,11204,2011
district,315,Rural,Illiterate,Male,27159,2011
district,315,Urban,Illiterate,Male,5084,2011
district,316,Rural,Illiterate,Male,217462,2011
district,316,Urban,Illiterate,Male,28876,2011
district,317,Rural,Illiterate,Male,181664,2011
district,317,Urban,Illiterate,Male,8258,2011
district,318,Rural,Illiterate,Male,107658,2011
district,318,Urban,Illiterate,Male,3396,2011
district,319,Rural,Illiterate,Male,128628,2011
district,319,Urban,Illiterate,Male,10076,2011
district,320,Rural,Illiterate,Male,94793,2011
district,320,Urban,Illiterate,Male,4198,2011
district,321,Rural,Illiterate,Male,216533,2011
district,321,Urban,Illiterate,Male,11709,2011
district,322,Rural,Illiterate,Male,30959,2011
district,322,Urban,Illiterate,Male,79399,2011
district,323,Rural,Illiterate,Male,96537,2011
district,323,Urban,Illiterate,Male,6285,2011
district,324,Rural,Illiterate,Male,156847,2011
district,324,Urban,Illiterate,Male,1869,2011
district,325,Rural,Illiterate,Male,201149,2011
district,325,Urban,Illiterate,Male,5458,2011
district,326,Rural,Illiterate,Male,153579,2011
district,326,Urban,Illiterate,Male,3712,2011
state,19,Rural,Illiterate,Male,9996748,2011
state,19,Urban,Illiterate,Male,2993469,2011
district,327,Rural,Illiterate,Male,156183,2011
district,327,Urban,Illiterate,Male,63403,2011
district,328,Rural,Illiterate,Male,464930,2011
district,328,Urban,Illiterate,Male,121512,2011
district,329,Rural,Illiterate,Male,398524,2011
district,329,Urban,Illiterate,Male,24285,2011
district,330,Rural,Illiterate,Male,648828,2011
district,330,Urban,Illiterate,Male,48743,2011
district,331,Rural,Illiterate,Male,242174,2011
district,331,Urban,Illiterate,Male,18551,2011
district,332,Rural,Illiterate,Male,806927,2011
district,332,Urban,Illiterate,Male,92595,2011
district,333,Rural,Illiterate,Male,1204137,2011
district,333,Urban,Illiterate,Male,246240,2011
district,334,Rural,Illiterate,Male,536315,2011
district,334,Urban,Illiterate,Male,53124,2011
district,335,Rural,Illiterate,Male,702231,2011
district,335,Urban,Illiterate,Male,346618,2011
district,336,Rural,Illiterate,Male,639676,2011
district,336,Urban,Illiterate,Male,135226,2011
district,337,Rural,Illiterate,Male,603528,2011
district,337,Urban,Illiterate,Male,459815,2011
district,338,Rural,Illiterate,Male,413178,2011
district,338,Urban,Illiterate,Male,189698,2011
district,339,Rural,Illiterate,Male,511402,2011
district,339,Urban,Illiterate,Male,27356,2011
district,340,Rural,Illiterate,Male,445588,2011
district,340,Urban,Illiterate,Male,49350,2011
district,341,Rural,Illiterate,Male,227167,2011
district,341,Urban,Illiterate,Male,330828,2011
district,342,Rural,Illiterate,Male,0,2011
district,342,Urban,Illiterate,Male,429851,2011
district,343,Rural,Illiterate,Male,892367,2011
district,343,Urban,Illiterate,Male,238134,2011
district,344,Rural,Illiterate,Male,674713,2011
district,344,Urban,Illiterate,Male,66259,2011
district,345,Rural,Illiterate,Male,428880,2011
district,345,Urban,Illiterate,Male,51881,2011
state,20,Rural,Illiterate,Male,5093755,2011
state,20,Urban,Illiterate,Male,954041,2011
district,346,Rural,Illiterate,Male,268495,2011
district,346,Urban,Illiterate,Male,9919,2011
district,347,Rural,Illiterate,Male,221466,2011
district,347,Urban,Illiterate,Male,8567,2011
district,348,Rural,Illiterate,Male,109084,2011
district,348,Urban,Illiterate,Male,19358,2011
district,349,Rural,Illiterate,Male,444508,2011
district,349,Urban,Illiterate,Male,29854,2011
district,350,Rural,Illiterate,Male,255264,2011
district,350,Urban,Illiterate,Male,29921,2011
district,351,Rural,Illiterate,Male,293197,2011
district,351,Urban,Illiterate,Male,8518,2011
district,352,Rural,Illiterate,Male,274783,2011
district,352,Urban,Illiterate,Male,27305,2011
district,353,Rural,Illiterate,Male,231719,2011
district,353,Urban,Illiterate,Male,13953,2011
district,354,Rural,Illiterate,Male,184812,2011
district,354,Urban,Illiterate,Male,206194,2011
district,355,Rural,Illiterate,Male,197591,2011
district,355,Urban,Illiterate,Male,116128,2011
district,356,Rural,Illiterate,Male,76402,2011
district,356,Urban,Illiterate,Male,6659,2011
district,357,Rural,Illiterate,Male,186606,2011
district,357,Urban,Illiterate,Male,133770,2011
district,358,Rural,Illiterate,Male,354982,2011
district,358,Urban,Illiterate,Male,29614,2011
district,359,Rural,Illiterate,Male,152405,2011
district,359,Urban,Illiterate,Male,7555,2011
district,360,Rural,Illiterate,Male,264598,2011
district,360,Urban,Illiterate,Male,30170,2011
district,361,Rural,Illiterate,Male,92255,2011
district,361,Urban,Illiterate,Male,51944,2011
district,362,Rural,Illiterate,Male,251667,2011
district,362,Urban,Illiterate,Male,10572,2011
district,363,Rural,Illiterate,Male,137758,2011
district,363,Urban,Illiterate,Male,8812,2011
district,364,Rural,Illiterate,Male,280176,2011
district,364,Urban,Illiterate,Male,129517,2011
district,365,Rural,Illiterate,Male,96494,2011
district,365,Urban,Illiterate,Male,5100,2011
district,366,Rural,Illiterate,Male,185968,2011
district,366,Urban,Illiterate,Male,6627,2011
district,367,Rural,Illiterate,Male,103511,2011
district,367,Urban,Illiterate,Male,4807,2011
district,368,Rural,Illiterate,Male,285712,2011
district,368,Urban,Illiterate,Male,24400,2011
district,369,Rural,Illiterate,Male,144302,2011
district,369,Urban,Illiterate,Male,34777,2011
state,21,Rural,Illiterate,Male,5431651,2011
state,21,Urban,Illiterate,Male,690804,2011
district,370,Rural,Illiterate,Male,177616,2011
district,370,Urban,Illiterate,Male,14328,2011
district,371,Rural,Illiterate,Male,43714,2011
district,371,Urban,Illiterate,Male,24884,2011
district,372,Rural,Illiterate,Male,102464,2011
district,372,Urban,Illiterate,Male,31221,2011
district,373,Rural,Illiterate,Male,43130,2011
district,373,Urban,Illiterate,Male,2451,2011
district,374,Rural,Illiterate,Male,234575,2011
district,374,Urban,Illiterate,Male,76425,2011
district,375,Rural,Illiterate,Male,267351,2011
district,375,Urban,Illiterate,Male,34017,2011
district,376,Rural,Illiterate,Male,443663,2011
district,376,Urban,Illiterate,Male,18379,2011
district,377,Rural,Illiterate,Male,256584,2011
district,377,Urban,Illiterate,Male,26844,2011
district,378,Rural,Illiterate,Male,139536,2011
district,378,Urban,Illiterate,Male,24455,2011
district,379,Rural,Illiterate,Male,130294,2011
district,379,Urban,Illiterate,Male,7550,2011
district,380,Rural,Illiterate,Male,85854,2011
district,380,Urban,Illiterate,Male,10962,2011
district,381,Rural,Illiterate,Male,190863,2011
district,381,Urban,Illiterate,Male,58864,2011
district,382,Rural,Illiterate,Male,205386,2011
district,382,Urban,Illiterate,Male,14252,2011
district,383,Rural,Illiterate,Male,138559,2011
district,383,Urban,Illiterate,Male,9941,2011
district,384,Rural,Illiterate,Male,141613,2011
district,384,Urban,Illiterate,Male,19680,2011
district,385,Rural,Illiterate,Male,103332,2011
district,385,Urban,Illiterate,Male,6971,2011
district,386,Rural,Illiterate,Male,124120,2011
district,386,Urban,Illiterate,Male,85502,2011
district,387,Rural,Illiterate,Male,136363,2011
district,387,Urban,Illiterate,Male,24160,2011
district,388,Rural,Illiterate,Male,437924,2011
district,388,Urban,Illiterate,Male,78642,2011
district,389,Rural,Illiterate,Male,120721,2011
district,389,Urban,Illiterate,Male,8498,2011
district,390,Rural,Illiterate,Male,119726,2011
district,390,Urban,Illiterate,Male,6319,2011
district,391,Rural,Illiterate,Male,61269,2011
district,391,Urban,Illiterate,Male,1708,2011
district,392,Rural,Illiterate,Male,75968,2011
district,392,Urban,Illiterate,Male,4951,2011
district,393,Rural,Illiterate,Male,263888,2011
district,393,Urban,Illiterate,Male,20537,2011
district,394,Rural,Illiterate,Male,116855,2011
district,394,Urban,Illiterate,Male,4204,2011
district,395,Rural,Illiterate,Male,289316,2011
district,395,Urban,Illiterate,Male,13608,2011
district,396,Rural,Illiterate,Male,212144,2011
district,396,Urban,Illiterate,Male,17857,2011
district,397,Rural,Illiterate,Male,306550,2011
district,397,Urban,Illiterate,Male,11278,2011
district,398,Rural,Illiterate,Male,312845,2011
district,398,Urban,Illiterate,Male,25121,2011
district,399,Rural,Illiterate,Male,149428,2011
