LEVEL,YEAR,NAME,AREA,NO_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,UNNAMED: 64
DISTRICT,2001,Debagarh,Urban,4341,20096,10518,9578,2568,1305,1263,3527,1766,1761,4499,2270,2229,13376,7750,5626,6720,2768,3952,6656,5287,1369,5266,4516,750,212,197,15,67,62,5,122,110,12,4865,4147,718,1390,771,619,53,26,27,171,59,112,59,35,24,1107,651,456,13440,5231,8209,
DISTRICT,2001,Debagarh,Rural,53983,254012,127890,126122,39784,20343,19441,38590,19454,19136,87604,43691,43913,126501,77870,48631,127511,50020,77491,119604,68625,50979,64582,50312,14270,31304,25013,6291,16863,11965,4898,3323,2205,1118,13092,11129,1963,55022,18313,36709,12238,4322,7916,38123,12095,26028,1728,514,1214,2933,1382,1551,134408,59265,75143,
DISTRICT,2001,Davanagere,Urban,104615,542998,280035,262963,69747,36064,33683,57692,29990,27702,33928,17525,16403,369510,204681,164829,173488,75354,98134,186637,146364,40273,169645,136200,33445,6478,5846,632,7243,4226,3017,13777,4938,8839,142147,121190,20957,16992,10164,6828,287,213,74,2338,1063,1275,2536,580,1956,11831,8308,3523,356361,133671,222690,
DISTRICT,2001,Davanagere,Rural,232869,1247954,637670,610284,170528,87432,83096,275535,140375,135160,175773,89407,86366,676110,401871,274239,571844,235799,336045,597144,374311,222833,462081,330794,131287,213510,176486,37024,162895,86976,75919,11220,7261,3959,74456,60071,14385,135063,43517,91546,20783,5880,14903,98227,30779,67448,2700,943,1757,13353,5915,7438,650810,263359,387451,
DISTRICT,2001,Dausa,Urban,21401,135818,71847,63971,22980,12225,10755,22686,11925,10761,8037,4413,3624,85791,53023,32768,50027,18824,31203,37001,31392,5609,32541,29098,3443,2592,1635,957,371,263,108,2153,1613,540,27425,25587,1838,4460,2294,2166,667,105,562,467,167,300,839,220,619,2487,1802,685,98817,40455,58362,
DISTRICT,2001,Dausa,Rural,172097,1181245,621591,559654,241998,126805,115193,256691,133934,122757,345150,182051,163099,564785,386914,177871,616460,234677,381783,505533,285893,219640,384734,257206,127528,279468,167643,111825,10903,6479,4424,9035,6597,2438,85328,76487,8841,120799,28687,92112,79656,14278,65378,24288,5482,18806,3318,984,2334,13537,7943,5594,675712,335698,340014,
DISTRICT,2001,Datia,Urban,23554,137549,73562,63987,21593,11552,10041,24956,13514,11442,1693,928,765,90745,54073,36672,46804,19489,27315,46015,35655,10360,39757,33021,6736,5320,4300,1020,1357,945,412,1696,931,765,31384,26845,4539,6258,2634,3624,762,195,567,637,156,481,681,163,518,4178,2120,2058,91534,37907,53627,
DISTRICT,2001,Datia,Rural,83575,490691,264670,226021,86858,46304,40554,131776,71280,60496,8284,4296,3988,282613,182268,100345,208078,82402,125676,270005,154995,115010,186573,132128,54445,138505,97637,40868,24752,15657,9095,2683,1839,844,20633,16995,3638,83432,22867,60565,51715,13611,38104,23710,6370,17340,1300,369,931,6707,2517,4190,220686,109675,111011,
DISTRICT,2001,Burhanpur,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRICT,2001,Burhanpur,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRICT,2001,Darrang,Urban,14331,74828,39974,34854,8697,4467,4230,8367,4366,4001,4172,2148,2024,56227,32125,24102,18601,7849,10752,25155,21843,3312,23716,21046,2670,199,187,12,176,166,10,404,315,89,22937,20378,2559,1439,797,642,35,22,13,56,34,22,120,22,98,1228,719,509,49673,18131,31542,
DISTRICT,2001,Darrang,Rural,257510,1429492,733887,695605,260065,131552,128513,60097,31017,29080,245689,123828,121861,628771,375507,253264,800721,358380,442341,502838,364577,138261,380712,322062,58650,189617,169068,20549,46828,40923,5905,9054,5909,3145,135213,106162,29051,122126,42515,79611,49681,14359,35322,33990,13462,20528,7965,1076,6889,30490,13618,16872,926654,369310,557344,
DISTRICT,2001,Darjiling,Urban,99336,520432,274011,246421,51510,26526,24984,51459,26506,24953,25289,12547,12742,390815,216937,173878,129617,57074,72543,166203,136234,29969,155428,129168,26260,666,383,283,334,235,99,3157,2277,880,151271,126273,24998,10775,7066,3709,117,65,52,229,158,71,603,322,281,9826,6521,3305,354229,137777,216452,
DISTRICT,2001,Darjiling,Rural,219401,1088740,556633,532107,153133,77798,75335,207422,106352,101070,178878,89740,89138,617473,364483,252990,471267,192150,279117,403239,266736,136503,323423,229942,93481,67999,49964,18035,30954,23642,7312,7780,5533,2247,216690,150803,65887,79816,36794,43022,19412,7459,11953,26833,11955,14878,4312,1748,2564,29259,15632,13627,685501,289897,395604,
DISTRICT,2001,Darbhanga,Urban,41578,267348,142377,124971,41802,21842,19960,28210,14915,13295,266,159,107,168893,100056,68837,98455,42321,56134,62307,56192,6115,56532,51665,4867,612,501,111,632,587,45,2180,1792,388,53108,48785,4323,5775,4527,1248,148,98,50,182,158,24,626,346,280,4819,3925,894,205041,86185,118856,
DISTRICT,2001,Darbhanga,Rural,575058,3028441,1579812,1448629,620403,324015,296388,482915,251321,231594,575,308,267,998679,680596,318083,2029762,899216,1130546,966251,738145,228106,704932,607951,96981,196735,179784,16951,341419,279903,61516,27132,20123,7009,139646,128141,11505,261319,130194,131125,39220,17225,21995,183382,88844,94538,11207,3977,7230,27510,20148,7362,2062190,841667,1220523,
DISTRICT,2001,Chikkaballapura,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRICT,2001,Chikkaballapura,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRICT,2001,Chirang,Urban,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRICT,2001,Chirang,Rural,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISTRICT,2001,Dakshin Bastar Dantewada,Urban,12128,52012,27314,24698,6634,3381,3253,6113,3104,3009,14865,7640,7225,35327,20762,14565,16685,6552,10133,17625,14285,3340,15926,13389,2537,484,366,118,168,129,39,284,230,54,14990,12664,2326,1699,896,803,390,132,258,76,33,43,53,12,41,1180,719,461,34387,13029,21358,
DISTRICT,2001,Dakshin Bastar Dantewada,Rural,134062,667475,329614,337861,126432,62688,63744,18040,9041,8999,550066,270030,280036,141617,94864,46753,525858,234750,291108,362619,190084,172535,268844,164361,104483,230354,138024,92330,15747,8504,7243,1916,1341,575,20827,16492,4335,93775,25723,68052,51866,14162,37704,36422,9578,26844,785,248,537,4702,1735,2967,304856,139530,165326,
DISTRICT,2001,Damoh,Urban,37664,204351,107581,96770,30351,15787,14564,39867,21194,18673,4334,2231,2103,140821,82057,58764,63530,25524,38006,69962,50626,19336,60554,46973,13581,3274,2943,331,1463,1118,345,16117,7295,8822,39700,35617,4083,9408,3653,5755,245,94,151,817,396,421,5033,847,4186,3313,2316,997,134389,56955,77434,
DISTRICT,2001,Damoh,Rural,181113,879598,462648,416950,165633,85494,80139,171391,91048,80343,131841,67606,64235,407510,268085,139425,472088,194563,277525,416524,251945,164579,288336,215390,72946,111350,95519,15831,83330,60656,22674,54371,26584,27787,39285,32631,6654,128188,36555,91633,21324,4926,16398,58973,20881,38092,36144,5325,30819,11747,5423,6324,463074,210703,252371,
DISTRICT,2001,Daman,Urban,7721,35770,18977,16793,4419,2306,2113,711,377,334,2693,1395,1298,25887,15007,10880,9883,3970,5913,14048,10995,3053,13439,10737,2702,40,33,7,24,16,8,131,93,38,13244,10595,2649,609,258,351,11,1,10,20,4,16,17,2,15,561,251,310,21722,7982,13740,
DISTRICT,2001,Daman,Rural,18724,78219,52657,25562,8605,4524,4081,2354,1250,1104,11188,5733,5455,55546,41619,13927,22673,11038,11635,44881,40199,4682,42679,39164,3515,1763,1406,357,368,232,136,148,106,42,40400,37420,2980,2202,1035,1167,709,125,584,311,45,266,24,6,18,1158,859,299,33338,12458,20880,
DISTRICT,2001,Dakshina Kannada,Urban,144828,729302,363777,365525,82310,42002,40308,32125,16002,16123,8496,4408,4088,576469,301761,274708,152833,62016,90817,314168,203291,110877,295571,193595,101976,4588,3328,1260,2594,1440,1154,57586,4968,52618,230803,183859,46944,18597,9696,8901,279,131,148,710,267,443,4466,337,4129,13142,8961,4181,415134,160486,254648,
DISTRICT,2001,Dakshina Kannada,Rural,217388,1168428,574657,593771,145750,74852,70898,99035,49816,49219,54440,27171,27269,815269,435201,380068,353159,139456,213703,632222,343113,289109,545938,312367,233571,40039,29862,10177,30659,22068,8591,115226,8874,106352,360014,251563,108451,86284,30746,55538,4778,1989,2789,8603,4271,4332,22969,1806,21163,49934,22680,27254,536206,231544,304662,
DISTRICT,2001,Dakshin Dinajpur,Urban,38397,196854,100539,96315,20552,10481,10071,35061,18055,17006,6046,3112,2934,146833,79089,67744,50021,21450,28571,62368,49040,13328,57058,46654,10404,648,585,63,1094,756,338,3327,2071,1256,51989,43242,8747,5310,2386,2924,44,27,17,651,195,456,1331,150,1181,3284,2014,1270,134486,51499,82987,
DISTRICT,2001,Dakshin Dinajpur,Rural,279682,1306324,669796,636528,225482,114676,110806,397599,204008,193591,236271,119330,116941,652646,388207,264439,653678,281589,372089,550360,379432,170928,414129,339023,75106,164823,149916,14907,141503,105066,36437,16542,8938,7604,91261,75103,16158,136231,40409,95822,24299,9439,14860,78757,23406,55351,8530,867,7663,24645,6697,17948,755964,290364,465600,
DISTRICT,2001,Dadra & Nagar Haveli,Urban,11648,50463,29834,20629,7779,4120,3659,1270,679,591,9815,4974,4841,36007,23358,12649,14456,6476,7980,22580,19580,3000,21168,19119,2049,967,688,279,199,127,72,121,105,16,19881,18199,1682,1412,461,951,482,95,387,304,74,230,51,3,48,575,289,286,27883,10254,17629,
DISTRICT,2001,Dadra & Nagar Haveli,Rural,33938,170027,91832,78195,32420,16188,16232,2834,1480,1354,127410,62689,64721,67897,48791,19106,102130,43041,59089,91542,56255,35287,75016,52037,22979,31320,15903,15417,6746,3387,3359,570,342,228,36380,32405,3975,16526,4218,12308,6701,1386,5315,7466,1841,5625,108,42,66,2251,949,1302,78485,35577,42908,
DISTRICT,2001,Cuttack,Urban,121977,641130,342190,298940,69786,35975,33811,86681,45076,41605,7673,4284,3389,483680,274540,209140,157450,67650,89800,203142,176421,26721,185487,165114,20373,1766,1661,105,1544,1258,286,6076,5324,752,176101,156871,19230,17655,11307,6348,244,171,73,1030,668,362,1826,603,1223,14555,9865,4690,437988,165769,272219,
DISTRICT,2001,Cuttack,Rural,344349,1699964,865591,834373,217034,111946,105088,360108,183362,176746,75918,38516,37402,1091062,634987,456075,608902,230604,378298,590892,461667,129225,428396,382964,45432,130210,124832,5378,102700,87195,15505,19345,14517,4828,176141,156420,19721,162496,78703,83793,28996,14729,14267,76710,36855,39855,10619,2908,7711,46171,24211,21960,1109072,403924,705148,
DISTRICT,2001,Cuddapah,Urban,123227,587753,296916,290837,75350,38510,36840,50848,25557,25291,8184,4194,3990,372123,213382,158741,215630,83534,132096,197046,155422,41624,176686,146434,30252,3673,3142,531,9336,5302,4034,17232,9957,7275,146445,128033,18412,20360,8988,11372,624,298,326,5963,1696,4267,3846,493,3353,9927,6501,3426,390707,141494,249213,
DISTRICT,2001,Cuddapah,Rural,462760,2014044,1021177,992867,265313,136128,129185,358644,181745,176899,53187,27449,25738,1048629,653672,394957,965415,367505,597910,968520,590216,378304,755161,512809,242352,248356,185989,62367,289903,156131,133772,31712,18999,12713,185190,151690,33500,213359,77407,135952,30487,10623,19864,149674,50301,99373,7706,1899,5807,25492,14584,10908,1045524,430961,614563,
DISTRICT,2001,Cuddalore,Urban,163287,754361,379122,375239,88471,45255,43216,119750,59449,60301,4532,2279,2253,548145,298825,249320,206216,80297,125919,243325,197165,46160,215749,180015,35734,7556,6493,1063,25877,17438,8439,7989,5171,2818,174327,150913,23414,27576,17150,10426,804,532,272,11643,6211,5432,1599,569,1030,13530,9838,3692,511036,181957,329079,
DISTRICT,2001,Cuddalore,Rural,348113,1531034,771786,759248,196493,100390,96103,514729,259264,255465,7241,3641,3600,872343,521901,350442,658691,249885,408806,729741,439746,289995,514015,347093,166922,155889,112428,43461,240581,139919,100662,12496,7623,4873,105049,87123,17926,215726,92653,123073,21626,10336,11290,171103,70797,100306,8373,1950,6423,14624,9570,5054,801293,332040,469253,
DISTRICT,2001,Coimbatore,Urban,707658,2820203,1441332,1378871,292468,149018,143450,319961,159825,160136,9544,4858,4686,2098028,1154903,943125,722175,286429,435746,1192698,889584,303114,1118095,850409,267686,23973,16086,7887,78311,44087,34224,37869,26081,11788,977942,764155,213787,74603,39175,35428,1491,489,1002,15800,6683,9117,4180,1062,3118,53132,30941,22191,1627505,551748,1075757,
DISTRICT,2001,Coimbatore,Rural,387696,1451653,734699,716954,152849,77850,74999,310714,156044,154670,19559,9880,9679,847250,493911,353339,604403,240788,363615,784914,486181,298733,710534,457903,252631,148134,96324,51810,258237,136374,121863,29827,17978,11849,274336,207227,67109,74380,28278,46102,7003,2124,4879,46555,15675,30880,2938,653,2285,17884,9826,8058,666739,248518,418221,
DISTRICT,2001,Churu,Urban,79231,536196,277100,259096,95538,50126,45412,69474,36395,33079,3860,2085,1775,318040,190980,127060,218156,86120,132036,148093,124437,23656,124492,112585,11907,14995,10692,4303,2005,1701,304,7804,6401,1403,99688,93791,5897,23601,11852,11749,6296,1311,4985,1722,902,820,2708,579,2129,12875,9060,3815,388103,152663,235440,
DISTRICT,2001,Churu,Rural,211388,1387682,710681,677001,288376,150746,137630,337733,175783,161950,6203,3254,2949,710840,436141,274699,676842,274540,402302,705806,369584,336222,462939,305338,157601,385362,239354,146008,15882,11824,4058,6154,5097,1057,55541,49063,6478,242867,64246,178621,211700,51596,160104,19103,7654,11449,2619,735,1884,9445,4261,5184,681876,341097,340779,
DISTRICT,2001,Churachandpur,Urban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DISTRICT,2001,Churachandpur,Rural,37626,227905,117232,110673,30879,15690,15189,205,179,26,212482,107002,105480,139080,78871,60209,88825,38361,50464,99363,56748,42615,71933,46555,25378,42438,25371,17067,5316,3109,2207,2610,991,1619,21569,17084,4485,27430,10193,17237,13669,5806,7863,3156,1237,1919,4433,655,3778,6172,2495,3677,128542,60484,68058,
DISTRICT,2001,Chittoor,Urban,178155,811030,411630,399400,96829,49783,47046,82673,41651,41022,16206,8133,8073,573044,318200,254844,237986,93430,144556,263520,212955,50565,242000,200571,41429,3421,2906,515,9262,5993,3269,16241,10508,5733,213076,181164,31912,21520,12384,9136,170,105,65,3733,1868,1865,3074,783,2291,14543,9628,4915,547510,198675,348835,
DISTRICT,2001,Chittoor,Rural,670452,2934845,1478060,1456785,388755,198611,190144,619647,311786,307861,111879,56915,54964,1603946,955740,648206,1330899,522320,808579,1489459,883584,605875,1220690,781681,439009,484669,316498,168171,438163,237053,201110,38176,22967,15209,259682,205163,54519,268769,101903,166866,40165,12724,27441,178369,65497,112872,11628,2912,8716,38607,20770,17837,1445386,594476,850910,
DISTRICT,2001,Chittaurgarh,Urban,56708,289269,150508,138761,43515,22956,20559,37677,19342,18335,10670,5741,4929,197846,115281,82565,91423,35227,56196,94589,75720,18869,83546,71267,12279,5804,3623,2181,1558,992,566,3216,2214,1002,72968,64438,8530,11043,4453,6590,1217,210,1007,2153,359,1794,1050,247,803,6623,3637,2986,194680,74788,119892,
DISTRICT,2001,Chittaurgarh,Rural,300125,1514255,767555,746700,267852,138444,129408,213085,108307,104778,377641,191675,185966,609259,424184,185075,904996,343371,561625,835750,445246,390504,666143,401062,265081,513518,287138,226380,44669,22910,21759,10041,7048,2993,97915,83966,13949,169607,44184,125423,99438,22232,77206,50581,12848,37733,3232,892,2340,16356,8212,8144,678505,322309,356196,
DISTRICT,2001,Chitrakoot,Urban,12131,76560,40878,35682,13490,6952,6538,14037,7349,6688,1,1,0,48830,29457,19373,27730,11421,16309,20643,17765,2878,16735,15271,1464,1046,961,85,444,339,105,1014,874,140,14231,13097,1134,3908,2494,1414,86,34,52,611,263,348,336,166,170,2875,2031,844,55917,23113,32804,
DISTRICT,2001,Chitrakoot,Rural,109696,689665,368300,321365,148478,77038,71440,187802,99462,88340,0,0,0,344167,223176,120991,345498,145124,200374,303313,177436,125877,207694,151298,56396,137890,100322,37568,38355,24493,13862,5552,4117,1435,25897,22366,3531,95619,26138,69481,37904,6365,31539,47063,14731,32332,2850,923,1927,7802,4119,3683,386352,190864,195488,
DISTRICT,2001,Chitradurga,Urban,55078,274238,140779,133459,33413,17188,16225,42152,21638,20514,30124,15500,14624,195406,107783,87623,78832,32996,45836,89558,73213,16345,82882,69508,13374,2413,2100,313,2013,1245,768,3376,2194,1182,75080,63969,11111,6676,3705,2971,114,35,79,853,373,480,1020,194,826,4689,3103,1586,184680,67566,117114,
DISTRICT,2001,Chitradurga,Rural,241640,1243658,635442,608216,166122,85324,80798,294335,150454,143881,236111,120694,115417,654284,395230,259054,589374,240212,349162,632277,369195,263082,493153,330101,163052,246269,183230,63039,145011,69909,75102,15622,9359,6263,86251,67603,18648,139124,39094,100030,28502,7466,21036,93567,24132,69435,4108,1085,3023,12947,6411,6536,611381,266247,345134,
DISTRICT,2001,Chikmagalur,Urban,48682,222724,113625,109099,25830,13235,12595,30103,15330,14773,3807,1966,1841,163175,88111,75064,59549,25514,34035,79843,63839,16004,72084,59709,12375,3692,3432,260,4432,2766,1666,2098,1479,619,61862,52032,9830,7759,4130,3629,126,50,76,1226,521,705,384,97,287,6023,3462,2561,142881,49786,93095,
DISTRICT,2001,Chikmagalur,Rural,197428,918181,461286,456895,112814,57544,55270,203031,101466,101565,37212,18604,18608,560435,316632,243803,357746,144654,213092,436834,277819,159015,356746,252497,104249,130920,110453,20467,61439,35033,26406,7008,4957,2051,157379,102054,55325,80088,25322,54766,13220,3053,10167,41940,12139,29801,2547,832,1715,22381,9298,13083,481347,183467,297880,
DISTRICT,2001,Chhindwara,Urban,88236,452203,234916,217287,57618,29824,27794,66656,34507,32149,47465,24316,23149,320612,181513,139099,131591,53403,78188,133865,108200,25665,115354,97602,17752,7295,6052,1243,8784,5645,3139,3372,2528,844,95903,83377,12526,18511,10598,7913,746,197,549,6910,2740,4170,804,315,489,10051,7346,2705,318338,126716,191622,
DISTRICT,2001,Chhindwara,Rural,266671,1397080,712421,684659,240866,122585,118281,147545,76069,71476,593956,298142,295814,699987,426185,273802,697093,286236,410857,645668,373483,272185,443964,313936,130028,243839,175080,68759,124487,73996,50491,6474,5139,1335,69164,59721,9443,201704,59547,142157,52312,11877,40435,134615,39177,95438,1967,797,1170,12810,7696,5114,751412,338938,412474,
DISTRICT,2001,Chhatarpur,Urban,54843,324295,173091,151204,54287,28553,25734,57085,30483,26602,3038,1622,1416,197618,118772,78846,126677,54319,72358,98565,78518,20047,85656,72242,13414,15638,12248,3390,6007,4045,1962,4728,2727,2001,59283,53222,6061,12909,6276,6633,1861,429,1432,3734,1353,2381,1612,351,1261,5702,4143,1559,225730,94573,131157,
DISTRICT,2001,Chhatarpur,Rural,196491,1150428,615842,534586,235058,122416,112642,285905,153197,132708,48555,25258,23297,433752,297669,136083,716676,318173,398503,493905,310259,183646,355787,276000,79787,248332,195257,53075,50161,33503,16658,11947,8187,3760,45347,39053,6294,138118,34259,103859,58687,9014,49673,61349,17332,44017,7994,2154,5840,10088,5759,4329,656523,305583,350940,
DISTRICT,2001,Chennai,Urban,962213,4343645,2219539,2124106,433340,219720,213620,598110,301835,296275,6728,3368,3360,3336695,1799981,1536714,1006950,419558,587392,1488364,1201152,287212,1380757,1126429,254328,15149,7356,7793,5849,4508,1341,25836,15614,10222,1333923,1098951,234972,107607,74723,32884,2026,736,1290,1233,795,438,5156,2250,2906,99192,70942,28250,2855281,1018387,1836894,
DISTRICT,2001,Chennai,Rural,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
DISTRICT,2001,Chatra,Urban,5928,42020,22358,19662,7366,3784,3582,5113,2714,2399,215,116,99,26739,15569,11170,15281,6789,8492,10025,8626,1399,8054,7232,822,324,295,29,227,185,42,979,610,369,6524,6142,382,1971,1394,577,46,32,14,230,152,78,403,191,212,1292,1019,273,31995,13732,18263,
DISTRICT,2001,Chatra,Rural,123420,749414,381709,367705,159001,80448,78553,247696,126287,121409,30169,15455,14714,243517,162381,81136,505897,219328,286569,289083,181325,107758,180789,136428,44361,94521,72731,21790,55069,38032,17037,6431,4335,2096,24768,21330,3438,108294,44897,63397,31005,10970,20035,62241,26115,36126,4588,1387,3201,10460,6425,4035,460331,200384,259947,
DISTRICT,2001,Changlang,Urban,2966,12388,6987,5401,1878,982,896,62,30,32,3266,1710,1556,8741,5344,3397,3647,1643,2004,4493,3715,778,4209,3545,664,85,46,39,39,30,9,45,28,17,4040,3441,599,284,170,114,18,9,9,22,18,4,34,6,28,210,137,73,7895,3272,4623,
DISTRICT,2001,Changlang,Rural,21046,113034,58834,54200,23608,12060,11548,310,164,146,42085,21283,20802,42550,27445,15105,70484,31389,39095,55552,31074,24478,44967,27610,17357,33354,18741,14613,2007,1324,683,390,270,120,9216,7275,1941,10585,3464,7121,8329,2596,5733,1221,416,805,260,79,181,775,373,402,57482,27760,29722,
